,time,corr_flux,pca_flux,psf_flux,flux_err,time_flag,sector
68,1326.744822403432,68,68,68,68,0,1
69,1326.765656150509,69,69,69,69,0,1
70,1326.786489896169,70,70,70,70,0,1
71,1326.8073236406226,71,71,71,71,0,1
72,1326.8281573840989,72,72,72,72,0,1
73,1326.8489911268289,73,73,73,73,0,1
74,1326.8698248690498,74,74,74,74,0,1
75,1326.8906586109956,75,75,75,75,0,1
76,1326.9114923528957,76,76,76,76,0,1
77,1326.932326094972,77,77,77,77,0,1
78,1326.9531598374294,78,78,78,78,0,1
79,1326.973993580463,79,79,79,79,0,1
80,1326.9948273242424,80,80,80,80,4096,1
81,1327.0156610689176,81,81,81,81,0,1
82,1327.0364948146125,82,82,82,82,0,1
83,1327.0573285614228,83,83,83,83,128,1
84,1327.0781623094167,84,84,84,84,0,1
85,1327.0989960586317,85,85,85,85,0,1
86,1327.1198298090746,86,86,86,86,128,1
87,1327.1406635607207,87,87,87,87,128,1
88,1327.1614973135158,88,88,88,88,128,1
89,1327.1823310673758,89,89,89,89,0,1
90,1327.203164822188,90,90,90,90,128,1
91,1327.223998577813,91,91,91,91,0,1
92,1327.2448323340898,92,92,92,92,128,1
93,1327.2656660908335,93,93,93,93,128,1
94,1327.2864998478444,94,94,94,94,0,1
95,1327.307333604906,95,95,95,95,0,1
96,1327.328167361793,96,96,96,96,128,1
97,1327.3490011182714,97,97,97,97,128,1
98,1327.3698348741054,98,98,98,98,128,1
99,1327.390668629061,99,99,99,99,0,1
100,1327.4115023829086,100,100,100,100,0,1
101,1327.4323361354286,101,101,101,101,128,1
102,1327.4531698864137,102,102,102,102,0,1
103,1327.474003635673,103,103,103,103,0,1
104,1327.4948373830362,104,104,104,104,0,1
105,1327.5156711283555,105,105,105,105,0,1
106,1327.5365048715096,106,106,106,106,0,1
107,1327.5573386124022,107,107,107,107,0,1
108,1327.5781723509679,108,108,108,108,128,1
109,1327.5990060871713,109,109,109,109,0,1
110,1327.6198398210074,110,110,110,110,0,1
111,1327.6406735525022,111,111,111,111,0,1
112,1327.6615072817121,112,112,112,112,128,1
113,1327.6823410087231,113,113,113,113,128,1
114,1327.70317473365,114,114,114,114,0,1
115,1327.724008456632,115,115,115,115,0,1
116,1327.7448421778324,116,116,116,116,128,1
117,1327.7656758974374,117,117,117,117,0,1
118,1327.7865096156497,118,118,118,118,128,1
119,1327.8073433326836,119,119,119,119,0,1
120,1327.8281770487672,120,120,120,120,128,1
121,1327.8490107641335,121,121,121,121,164,1
122,1327.8698444790184,122,122,122,122,0,1
123,1327.8906781936566,123,123,123,123,0,1
124,1327.9115119082762,124,124,124,124,0,1
125,1327.9323456230961,125,125,125,125,0,1
126,1327.953179338323,126,126,126,126,0,1
127,1327.9740130541459,127,127,127,127,0,1
128,1327.9948467707336,128,128,128,128,0,1
129,1328.0156804882322,129,129,129,129,0,1
130,1328.036514206763,130,130,130,130,0,1
131,1328.0573479264156,131,131,131,131,0,1
132,1328.0781816472584,132,132,132,132,0,1
133,1328.099015369321,133,133,133,133,0,1
134,1328.1198490926083,134,134,134,134,0,1
135,1328.1406828170918,135,135,135,135,0,1
136,1328.1615165427115,136,136,136,136,0,1
137,1328.1823502693803,137,137,137,137,0,1
138,1328.2031839969816,138,138,138,138,0,1
139,1328.2240177253746,139,139,139,139,0,1
140,1328.244851454393,140,140,140,140,0,1
141,1328.2656851838517,141,141,141,141,0,1
142,1328.2865189135478,142,142,142,142,0,1
143,1328.307352643262,143,143,143,143,0,1
144,1328.3281863727686,144,144,144,144,0,1
145,1328.3490201018342,145,145,145,145,0,1
146,1328.369853830222,146,146,146,146,0,1
147,1328.3906875576995,147,147,147,147,0,1
148,1328.4115212840354,148,148,148,148,0,1
149,1328.4323550090141,149,149,149,149,0,1
150,1328.4531887324283,150,150,150,150,0,1
151,1328.4740224540922,151,151,151,151,0,1
152,1328.4948561738365,152,152,152,152,128,1
153,1328.515689891518,153,153,153,153,0,1
154,1328.536523607017,154,154,154,154,0,1
155,1328.5573573202414,155,155,155,155,0,1
156,1328.578191031131,156,156,156,156,0,1
157,1328.5990247396526,157,157,157,157,0,1
158,1328.6198584458064,158,158,158,158,0,1
159,1328.6406921496227,159,159,159,159,0,1
160,1328.6615258511604,160,160,160,160,0,1
161,1328.682359550511,161,161,161,161,0,1
162,1328.703193247791,162,162,162,162,0,1
163,1328.7240269592742,163,163,163,163,0,1
164,1328.7448606866767,164,164,164,164,0,1
165,1328.7656944140538,165,165,165,165,0,1
166,1328.7865281400634,166,166,166,166,128,1
167,1328.8073618649225,167,167,167,167,0,1
168,1328.828195588859,168,168,168,168,0,1
169,1328.8490293121063,169,169,169,169,0,1
170,1328.8698630349008,170,170,170,170,0,1
171,1328.8906967574762,171,171,171,171,128,1
172,1328.911530480061,172,172,172,172,0,1
173,1328.9323642028714,173,173,173,173,0,1
174,1328.953197926111,174,174,174,174,0,1
175,1328.9740316499688,175,175,175,175,0,1
176,1328.9948653746096,176,176,176,176,0,1
177,1329.0156991001757,177,177,177,177,0,1
178,1329.036532826784,178,178,178,178,0,1
179,1329.057366554525,179,179,179,179,0,1
180,1329.0782002834578,180,180,180,180,0,1
181,1329.099034013611,181,181,181,181,128,1
182,1329.1198677449838,182,182,182,182,0,1
183,1329.1407014775446,183,183,183,183,0,1
184,1329.1615352112296,184,184,184,184,128,1
185,1329.1823689459472,185,185,185,185,128,1
186,1329.2032026815777,186,186,186,186,128,1
187,1329.224036417978,187,187,187,187,0,1
188,1329.2448701549781,188,188,188,188,128,1
189,1329.2657038923896,189,189,189,189,0,1
190,1329.2865376300076,190,190,190,190,0,1
191,1329.3073713676135,191,191,191,191,128,1
192,1329.3282051049796,192,192,192,192,0,1
193,1329.3490388418702,193,193,193,193,0,1
194,1329.3698725780498,194,194,194,194,0,1
195,1329.390706313286,195,195,195,195,128,1
196,1329.4115400473509,196,196,196,196,0,1
197,1329.4323737800262,197,197,197,197,128,1
198,1329.4532075111106,198,198,198,198,0,1
199,1329.4740412404174,199,199,199,199,128,1
200,1329.494874967784,200,200,200,200,0,1
201,1329.5157086930676,201,201,201,201,0,1
202,1329.5365424161516,202,202,202,202,128,1
203,1329.5573761369494,203,203,203,203,0,1
204,1329.5782098554055,204,204,204,204,0,1
205,1329.5990435714882,205,205,205,205,0,1
206,1329.6198772852026,206,206,206,206,0,1
207,1329.6407109965833,207,207,207,207,0,1
208,1329.6615447056938,208,208,208,208,128,1
209,1329.6823784126289,209,209,209,209,128,1
210,1329.703212117508,210,210,210,210,0,1
211,1329.7240458204788,211,211,211,211,128,1
212,1329.744879521711,212,212,212,212,0,1
213,1329.7657132213942,213,213,213,213,0,1
214,1329.7865469197334,214,214,214,214,0,1
215,1329.807380616949,215,215,215,215,0,1
216,1329.82821431327,216,216,216,216,0,1
217,1329.8490480089324,217,217,217,217,0,1
218,1329.8698817041688,218,218,218,218,0,1
219,1329.8907153992136,219,219,219,219,0,1
220,1329.911549094295,220,220,220,220,128,1
221,1329.9323827896283,221,221,221,221,128,1
222,1329.9532164854136,222,222,222,222,0,1
223,1329.9740501818374,223,223,223,223,128,1
224,1329.994883879062,224,224,224,224,128,1
225,1330.0157175772267,225,225,225,225,128,1
226,1330.0365512764445,226,226,226,226,128,1
227,1330.0573849768018,227,227,227,227,128,1
228,1330.0782186783533,228,228,228,228,128,1
229,1330.0990523811265,229,229,229,229,0,1
230,1330.119886085113,230,230,230,230,128,1
231,1330.1407197902788,231,231,231,231,0,1
232,1330.161553496556,232,232,232,232,128,1
233,1330.1823872038499,233,233,233,233,128,1
234,1330.2032209120378,234,234,234,234,4224,1
235,1330.22405462097,235,235,235,235,128,1
236,1330.2448883304767,236,236,236,236,128,1
237,1330.2657220403676,237,237,237,237,128,1
238,1330.2865557504347,238,238,238,238,0,1
239,1330.3073894604565,239,239,239,239,0,1
240,1330.3282231702055,240,240,240,240,128,1
241,1330.3490568794468,241,241,241,241,164,1
242,1330.3698905879442,242,242,242,242,0,1
243,1330.3907242954645,243,243,243,243,0,1
244,1330.4115580017815,244,244,244,244,0,1
245,1330.4323917066815,245,245,245,245,0,1
246,1330.4532254099615,246,246,246,246,0,1
247,1330.4740591114405,247,247,247,247,0,1
248,1330.4948928109538,248,248,248,248,0,1
249,1330.5157265083665,249,249,249,249,0,1
250,1330.5365602035645,250,250,250,250,0,1
251,1330.5573938964649,251,251,251,251,0,1
252,1330.578227587013,252,252,252,252,0,1
253,1330.5990612751873,253,253,253,253,0,1
254,1330.6198949609934,254,254,254,254,0,1
255,1330.6407286444685,255,255,255,255,0,1
256,1330.6615623256828,256,256,256,256,0,1
257,1330.6823960047334,257,257,257,257,0,1
258,1330.7032296817447,258,258,258,258,0,1
259,1330.7240633568656,259,259,259,259,0,1
260,1330.7448970302685,260,260,260,260,0,1
261,1330.765730702147,261,261,261,261,0,1
262,1330.7865643727082,262,262,262,262,0,1
263,1330.8073980421716,263,263,263,263,0,1
264,1330.8282317107692,264,264,264,264,0,1
265,1330.8490653787353,265,265,265,265,0,1
266,1330.8698990463056,266,266,266,266,0,1
267,1330.890732713713,267,267,267,267,0,1
268,1330.9115663811815,268,268,268,268,0,1
269,1330.9324000489269,269,269,269,269,0,1
270,1330.9532337171493,270,270,270,270,0,1
271,1330.974067386029,271,271,271,271,0,1
272,1330.9949010557268,272,272,272,272,0,1
273,1331.0157347263782,273,273,273,273,0,1
274,1331.036568398096,274,274,274,274,0,1
275,1331.0574020709582,275,275,275,275,0,1
276,1331.0782357450173,276,276,276,276,0,1
277,1331.0990694202956,277,277,277,277,0,1
278,1331.1199030967846,278,278,278,278,0,1
279,1331.1407367744414,279,279,279,279,0,1
280,1331.1615704531978,280,280,280,280,0,1
281,1331.1824041329535,281,281,281,281,0,1
282,1331.2032378135825,282,282,282,282,128,1
283,1331.2240714949332,283,283,283,283,128,1
284,1331.2449051768306,284,284,284,284,0,1
285,1331.2657388590835,285,285,285,285,0,1
286,1331.2865725414829,286,286,286,286,0,1
287,1331.3074062238063,287,287,287,287,0,1
288,1331.3282399058232,288,288,288,288,128,1
289,1331.3490735872977,289,289,289,289,0,1
290,1331.369907267997,290,290,290,290,128,1
291,1331.3907409476863,291,291,291,291,0,1
292,1331.4115746261405,292,292,292,292,0,1
293,1331.4324083031477,293,293,293,293,0,1
294,1331.453241978509,294,294,294,294,0,1
295,1331.474075652043,295,295,295,295,0,1
296,1331.4949093235903,296,296,296,296,0,1
297,1331.515742993017,297,297,297,297,128,1
298,1331.5365766602163,298,298,298,298,0,1
299,1331.5574103251058,299,299,299,299,128,1
300,1331.5782439876366,300,300,300,300,128,1
301,1331.5990776477895,301,301,301,301,0,1
302,1331.619911305575,302,302,302,302,0,1
303,1331.6407449610351,303,303,303,303,128,1
304,1331.6615786142438,304,304,304,304,0,1
305,1331.6824122653006,305,305,305,305,128,1
306,1331.7032459143334,306,306,306,306,0,1
307,1331.7240795614957,307,307,307,307,4096,1
308,1331.7449132069623,308,308,308,308,0,1
309,1331.7657468509271,309,309,309,309,0,1
310,1331.7865804936014,310,310,310,310,128,1
311,1331.8074141352063,311,311,311,311,128,1
312,1331.8282477759728,312,312,312,312,0,1
313,1331.8490814161364,313,313,313,313,128,1
314,1331.869915055932,314,314,314,314,0,1
315,1331.890748695594,315,315,315,315,0,1
316,1331.9115823353434,316,316,316,316,0,1
317,1331.9324159753935,317,317,317,317,128,1
318,1331.953249615943,318,318,318,318,0,1
319,1331.9740832571706,319,319,319,319,128,1
320,1331.9949168992339,320,320,320,320,128,1
321,1332.0157505422637,321,321,321,321,128,1
322,1332.0365841863681,322,322,322,322,128,1
323,1332.0574178316251,323,323,323,323,0,1
324,1332.078251478082,324,324,324,324,0,1
325,1332.0990851257561,325,325,325,325,128,1
326,1332.119918774633,326,326,326,326,0,1
327,1332.14075242467,327,327,327,327,0,1
328,1332.1615860757922,328,328,328,328,0,1
329,1332.1824197278954,329,329,329,329,0,1
330,1332.203253380852,330,330,330,330,128,1
331,1332.2240870345065,331,331,331,331,128,1
332,1332.2449206886818,332,332,332,332,128,1
333,1332.2657543431833,333,333,333,333,0,1
334,1332.2865879977987,334,334,334,334,0,1
335,1332.3074216523078,335,335,335,335,128,1
336,1332.3282553064773,336,336,336,336,128,1
337,1332.3490889600714,337,337,337,337,128,1
338,1332.369922612857,338,338,338,338,128,1
339,1332.390756264599,339,339,339,339,0,1
340,1332.4115899150775,340,340,340,340,128,1
341,1332.4324235640784,341,341,341,341,128,1
342,1332.4532572114053,342,342,342,342,0,1
343,1332.474090856881,343,343,343,343,128,1
344,1332.4949245003504,344,344,344,344,0,1
345,1332.5157581416806,345,345,345,345,128,1
346,1332.536591780768,346,346,346,346,0,1
347,1332.5574254175351,347,347,347,347,0,1
348,1332.5782590519373,348,348,348,348,128,1
349,1332.5990926839584,349,349,349,349,0,1
350,1332.6199263136136,350,350,350,350,4096,1
351,1332.6407599409504,351,351,351,351,0,1
352,1332.6615935660438,352,352,352,352,128,1
353,1332.6824271889984,353,353,353,353,128,1
354,1332.7032608099462,354,354,354,354,0,1
355,1332.7240944290413,355,355,355,355,0,1
356,1332.7449280464643,356,356,356,356,128,1
357,1332.76576166241,357,357,357,357,0,1
358,1332.78659527709,358,358,358,358,0,1
359,1332.8074288907292,359,359,359,359,128,1
360,1332.8282625035595,360,360,360,360,128,1
361,1332.849096115814,361,361,361,361,164,1
362,1332.8699297277306,362,362,362,362,0,1
363,1332.890763339538,363,363,363,363,0,1
364,1332.911596951461,364,364,364,364,0,1
365,1332.9324305637103,365,365,365,365,0,1
366,1332.95326417648,366,366,366,366,0,1
367,1332.9740977899478,367,367,367,367,0,1
368,1332.994931404267,368,368,368,368,0,1
369,1333.0157650195679,369,369,369,369,0,1
370,1333.0365986359532,370,370,370,370,0,1
371,1333.0574322534947,371,371,371,371,0,1
372,1333.078265872238,372,372,372,372,0,1
373,1333.0990994921979,373,373,373,373,0,1
374,1333.119933113354,374,374,374,374,0,1
375,1333.1407667356582,375,375,375,375,0,1
376,1333.1616003590345,376,376,376,376,0,1
377,1333.1824339833747,377,377,377,377,0,1
378,1333.2032676085464,378,378,378,378,0,1
379,1333.2241012343904,379,379,379,379,0,1
380,1333.2449348311602,380,380,380,380,0,1
381,1333.265768383881,381,381,381,381,0,1
382,1333.28660192191,382,382,382,382,0,1
383,1333.307435459798,383,383,383,383,0,1
384,1333.3282689973148,384,384,384,384,0,1
385,1333.3491025342232,385,385,385,385,0,1
386,1333.3699360702888,386,386,386,386,0,1
387,1333.3907696052806,387,387,387,387,0,1
388,1333.411603138977,388,388,388,388,128,1
389,1333.4324366711674,389,389,389,389,0,1
390,1333.4532702016581,390,390,390,390,0,1
391,1333.4741037302717,391,391,391,391,0,1
392,1333.4949372568583,392,392,392,392,0,1
393,1333.5157707812887,393,393,393,393,0,1
394,1333.5366043034614,394,394,394,394,0,1
395,1333.557437823305,395,395,395,395,0,1
396,1333.5782713407782,396,396,396,396,0,1
397,1333.5991048558672,397,397,397,397,0,1
398,1333.6199383685935,398,398,398,398,0,1
399,1333.6407718790065,399,399,399,399,0,1
400,1333.6616053871858,400,400,400,400,0,1
401,1333.6824388932396,401,401,401,401,0,1
402,1333.7032723973036,402,402,402,402,0,1
403,1333.7241058995367,403,403,403,403,0,1
404,1333.7449394001176,404,404,404,404,0,1
405,1333.765772899247,405,405,405,405,0,1
406,1333.7866063971373,406,406,406,406,0,1
407,1333.807439894015,407,407,407,407,0,1
408,1333.8282733901112,408,408,408,408,0,1
409,1333.8491068856608,409,409,409,409,0,1
410,1333.8699403809003,410,410,410,410,0,1
411,1333.8907738760595,411,411,411,411,0,1
412,1333.911607371359,412,412,412,412,0,1
413,1333.932440867009,413,413,413,413,0,1
414,1333.953274363203,414,414,414,414,128,1
415,1333.9741078601132,415,415,415,415,0,1
416,1333.9949413578913,416,416,416,416,0,1
417,1334.0157748566642,417,417,417,417,0,1
418,1334.0366083565286,418,418,418,418,0,1
419,1334.0574418575563,419,419,419,419,0,1
420,1334.0782753597875,420,420,420,420,0,1
421,1334.0991088632306,421,421,421,421,0,1
422,1334.1199423678638,422,422,422,422,0,1
423,1334.1407758736361,423,423,423,423,0,1
424,1334.1616093804635,424,424,424,424,0,1
425,1334.182442888238,425,425,425,425,0,1
426,1334.2032763968216,426,426,426,426,0,1
427,1334.2241099060545,427,427,427,427,0,1
428,1334.2449434157547,428,428,428,428,0,1
429,1334.265776925722,429,429,429,429,0,1
430,1334.286610435743,430,430,430,430,0,1
431,1334.3074439455906,431,431,431,431,128,1
432,1334.3282774550335,432,432,432,432,0,1
433,1334.3491109638362,433,433,433,433,128,1
434,1334.3699444717633,434,434,434,434,0,1
435,1334.3907779785836,435,435,435,435,4096,1
436,1334.4116114840783,436,436,436,436,0,1
437,1334.4324449880378,437,437,437,437,0,1
438,1334.4532784902703,438,438,438,438,0,1
439,1334.4741119906053,439,439,439,439,0,1
440,1334.494945488891,440,440,440,440,0,1
441,1334.5157789850032,441,441,441,441,0,1
442,1334.5366124788452,442,442,442,442,0,1
443,1334.5574459703498,443,443,443,443,0,1
444,1334.5782794594754,444,444,444,444,0,1
445,1334.5991129462175,445,445,445,445,128,1
446,1334.6199464305987,446,446,446,446,0,1
447,1334.6407799126725,447,447,447,447,0,1
448,1334.6616133925238,448,448,448,448,0,1
449,1334.6824468702648,449,449,449,449,4224,1
450,1334.7032803460324,450,450,450,450,0,1
451,1334.7241138199886,451,451,451,451,0,1
452,1334.7449472923154,452,452,452,452,0,1
453,1334.7657807632165,453,453,453,453,0,1
454,1334.7866142329055,454,454,454,454,0,1
455,1334.8074477016082,455,455,455,455,0,1
456,1334.8282811695587,456,456,456,456,0,1
457,1334.849114636992,457,457,457,457,0,1
458,1334.8699481041426,458,458,458,458,0,1
459,1334.8907815712396,459,459,459,459,0,1
460,1334.9116150385046,460,460,460,460,0,1
461,1334.9324485061431,461,461,461,461,128,1
462,1334.9532819743472,462,462,462,462,0,1
463,1334.974115443288,463,463,463,463,128,1
464,1334.9949489131116,464,464,464,464,128,1
465,1335.0157823839409,465,465,465,465,128,1
466,1335.036615855871,466,466,466,466,128,1
467,1335.0574493289705,467,467,467,467,0,1
468,1335.0782828032725,468,468,468,468,0,1
469,1335.099116278783,469,469,469,469,0,1
470,1335.1199497554776,470,470,470,470,0,1
471,1335.1407832332995,471,471,471,471,128,1
472,1335.1616167121629,472,472,472,472,128,1
473,1335.1824501919518,473,473,473,473,0,1
474,1335.2032836725302,474,474,474,474,0,1
475,1335.224117153733,475,475,475,475,0,1
476,1335.2449506353744,476,476,476,476,0,1
477,1335.2657841172543,477,477,477,477,0,1
478,1335.2866175991562,478,478,478,478,0,1
479,1335.3074510808528,479,479,479,479,0,1
480,1335.3282845621115,480,480,480,480,128,1
481,1335.3491180426972,481,481,481,481,4260,1
482,1335.3699515223745,482,482,482,482,0,1
483,1335.3907850009132,483,483,483,483,0,1
484,1335.4116184780955,484,484,484,484,128,1
485,1335.4324519537151,485,485,485,485,0,1
486,1335.4532854275824,486,486,486,486,0,1
487,1335.4741188995267,487,487,487,487,128,1
488,1335.4949523694033,488,488,488,488,0,1
489,1335.5157858370903,489,489,489,489,0,1
490,1335.5366193024947,490,490,490,490,0,1
491,1335.5574527655501,491,491,491,491,0,1
492,1335.5782862262242,492,492,492,492,4096,1
493,1335.5991196845127,493,493,493,493,128,1
494,1335.6199531404434,494,494,494,494,0,1
495,1335.640786594075,495,495,495,495,128,1
496,1335.6616200454946,496,496,496,496,0,1
497,1335.682453494818,497,497,497,497,0,1
498,1335.703286942185,498,498,498,498,0,1
499,1335.7241203877618,499,499,499,499,0,1
500,1335.7449538317337,500,500,500,500,0,1
501,1335.7657872743043,501,501,501,501,0,1
502,1335.7866207156885,502,502,502,502,0,1
503,1335.807454156115,503,503,503,503,0,1
504,1335.8282875958182,504,504,504,504,0,1
505,1335.8491210350328,505,505,505,505,0,1
506,1335.8699544739932,506,506,506,506,0,1
507,1335.8907879129274,507,507,507,507,0,1
508,1335.911621352056,508,508,508,508,0,1
509,1335.9324547915821,509,509,509,509,0,1
510,1335.953288231693,510,510,510,510,0,1
511,1335.9741216725583,511,511,511,511,0,1
512,1335.9949551143238,512,512,512,512,0,1
513,1336.0157885571077,513,513,513,513,0,1
514,1336.0366220010014,514,514,514,514,0,1
515,1336.0574554460657,515,515,515,515,0,1
516,1336.0782888923347,516,516,516,516,0,1
517,1336.0991223398098,517,517,517,517,0,1
518,1336.1199557884595,518,518,518,518,0,1
519,1336.1407892382233,519,519,519,519,4096,1
520,1336.1616226890135,520,520,520,520,0,1
521,1336.1824561407125,521,521,521,521,0,1
522,1336.2032895931773,522,522,522,522,0,1
523,1336.2241230462403,523,523,523,523,0,1
524,1336.244956499716,524,524,524,524,0,1
525,1336.2657899534001,525,525,525,525,0,1
526,1336.2866234070752,526,526,526,526,0,1
527,1336.3074568605123,527,527,527,527,0,1
528,1336.3282903134786,528,528,528,528,0,1
529,1336.3491237657379,529,529,529,529,0,1
530,1336.3699572170567,530,530,530,530,0,1
531,1336.3907906672068,531,531,531,531,0,1
532,1336.411624131637,532,532,532,532,0,1
533,1336.4324576216407,533,533,533,533,0,1
534,1336.4532911213612,534,534,534,534,0,1
535,1336.4741246191384,535,535,535,535,0,1
536,1336.494958114827,536,536,536,536,0,1
537,1336.5157916083087,537,537,537,537,0,1
538,1336.536625099496,538,538,538,538,0,1
539,1336.5574585883273,539,539,539,539,0,1
540,1336.578292074772,540,540,540,540,0,1
541,1336.5991255588312,541,541,541,541,128,1
542,1336.6199590405358,542,542,542,542,0,1
543,1336.6407925199496,543,543,543,543,0,1
544,1336.6616259971634,544,544,544,544,0,1
545,1336.6824594722948,545,545,545,545,0,1
546,1336.703292945488,546,546,546,546,128,1
547,1336.7241264169124,547,547,547,547,128,1
548,1336.744959886756,548,548,548,548,0,1
549,1336.765793355223,549,549,549,549,0,1
550,1336.7866268225312,550,550,550,550,0,1
551,1336.8074602889092,551,551,551,551,0,1
552,1336.8282937545937,552,552,552,552,0,1
553,1336.8491272198185,553,553,553,553,0,1
554,1336.8699606848174,554,554,554,554,0,1
555,1336.8907941498169,555,555,555,555,0,1
556,1336.9116276150341,556,556,556,556,0,1
557,1336.9324610806748,557,557,557,557,0,1
558,1336.9532945469218,558,558,558,558,0,1
559,1336.9741280139415,559,559,559,559,0,1
560,1336.994961481875,560,560,560,560,0,1
561,1337.0157949508382,561,561,561,561,0,1
562,1337.03662842092,562,562,562,562,0,1
563,1337.0574618921778,563,563,563,563,0,1
564,1337.078295364639,564,564,564,564,0,1
565,1337.0991288383,565,565,565,565,0,1
566,1337.119962313128,566,566,566,566,0,1
567,1337.14079578906,567,567,567,567,0,1
568,1337.1616292660024,568,568,568,568,0,1
569,1337.182462743833,569,569,569,569,0,1
570,1337.2032962224062,570,570,570,570,0,1
571,1337.2241297015541,571,571,571,571,0,1
572,1337.2449631810864,572,572,572,572,0,1
573,1337.265796660797,573,573,573,573,0,1
574,1337.2866301404663,574,574,574,574,0,1
575,1337.307463619866,575,575,575,575,0,1
576,1337.3282970987618,576,576,576,576,0,1
577,1337.3491305769164,577,577,577,577,128,1
578,1337.369964054099,578,578,578,578,0,1
579,1337.3907975300826,579,579,579,579,0,1
580,1337.4116310046493,580,580,580,580,0,1
581,1337.4324644775973,581,581,581,581,0,1
582,1337.4532979487412,582,582,582,582,128,1
583,1337.4741314179187,583,583,583,583,128,1
584,1337.49496488499,584,584,584,584,128,1
585,1337.5157983498389,585,585,585,585,0,1
586,1337.536631812382,586,586,586,586,0,1
587,1337.5574652725602,587,587,587,587,0,1
588,1337.5782987303483,588,588,588,588,0,1
589,1337.5991321857523,589,589,589,589,0,1
590,1337.6199656388073,590,590,590,590,4096,1
591,1337.6407990895786,591,591,591,591,0,1
592,1337.6616325381601,592,592,592,592,0,1
593,1337.6824659846757,593,593,593,593,128,1
594,1337.7032994292726,594,594,594,594,0,1
595,1337.7241328721223,595,595,595,595,0,1
596,1337.744966313414,596,596,596,596,128,1
597,1337.7657997533556,597,597,597,597,0,1
598,1337.7866331921657,598,598,598,598,128,1
599,1337.807466630076,599,599,599,599,128,1
600,1337.8283000673202,600,600,600,600,128,1
601,1337.8491335041326,601,601,601,601,4260,1
602,1337.8699669407483,602,602,602,602,0,1
603,1337.8908003773913,603,603,603,603,0,1
604,1337.9116338142787,604,604,604,604,0,1
605,1337.932467251611,605,605,605,605,0,1
606,1337.9533006895724,606,606,606,606,0,1
607,1337.9741341283238,607,607,607,607,0,1
608,1337.9949675680052,608,608,608,608,0,1
609,1338.0158010087268,609,609,609,609,0,1
610,1338.0366344505735,610,610,610,610,0,1
